	EnsID	HS135logFC	HS135PValue
1980	ENSMUSG00000070493	0.226062995522091	0.448635022794118
1981	ENSMUSG00000053768	0.118838008554255	0.696122662826026
1982	ENSMUSG00000034203	-0.222949031893137	0.506689935133204
1983	ENSMUSG00000037938	0.160686812857885	0.660527038033336
1984	ENSMUSG00000030086	0.391520009766883	0.314222512330766
1985	ENSMUSG00000042198	-0.697330388184292	0.0768852679531701
1986	ENSMUSG00000044881	0.312192605528916	0.402693072926655
1987	ENSMUSG00000023852	0.136170337337214	0.714925372243781
1988	ENSMUSG00000078671	0.566430451729225	0.0510305291291285
1989	ENSMUSG00000018474	1.15209823688287	0.000629239624395312
1990	ENSMUSG00000063870	0.0147618477234795	0.959617641186554
1991	ENSMUSG00000057133	0.373797924905621	0.216306926523519
1992	ENSMUSG00000053754	-0.423012165092168	0.250107612046491
1993	ENSMUSG00000056608	-0.400176296350778	0.28027185390795
1994	ENSMUSG00000032113	-0.532704575324336	0.408792435958675
1995	ENSMUSG00000029521	-0.790869714257181	0.0716723980398147
1996	ENSMUSG00000052488	0.136639986832616	0.749497444871333
1997	ENSMUSG00000014668	-0.0955382790061694	0.77112378186361
1998	ENSMUSG00000031327	0.903269435806117	0.0295367374994214
1999	ENSMUSG00000029229	-0.282725091625699	0.456567922937464
2000	ENSMUSG00000025512	-0.16282475006877	0.626449084948777
2001	ENSMUSG00000022229	0.487789197607143	0.1189769648536
2002	ENSMUSG00000022617	0.861863019093111	0.0576663077774867
2003	ENSMUSG00000025531	0.213694750124021	0.588759186548076
2004	ENSMUSG00000078185	-0.785563706961397	0.194195449725742
2005	ENSMUSG00000000743	-0.497092784608661	0.103657587735255
2006	ENSMUSG00000109901	0.29375038060684	0.412939026372206
2007	ENSMUSG00000033916	1.02171992977447	0.00131605462157764
2008	ENSMUSG00000004843	-0.236083244772456	0.526467858123244
2009	ENSMUSG00000038467	0.229910348040383	0.438849180276567
2010	ENSMUSG00000028419	-0.075236269708303	0.841293150464583
2011	ENSMUSG00000025371	0.159951645338575	0.632689862448504
2012	ENSMUSG00000034190	0.163685440746076	0.601027043707514
2013	ENSMUSG00000056486	-0.130126347366808	0.829542885589711
2014	ENSMUSG00000001774	-0.0352613229206593	0.931627942453615
2015	ENSMUSG00000032997	-0.0825373032285083	0.809430267270925
2016	ENSMUSG00000038181	-0.821328685173867	0.0150561557950045
2017	ENSMUSG00000060002	-0.394362103529461	0.280384896546426
2018	ENSMUSG00000068391	-0.465465586601373	0.160822118883843
2019	ENSMUSG00000027107	-2.71857920332659	7.39711810480142e-08
2020	ENSMUSG00000022041	0.0532025210783866	1.0
2021	ENSMUSG00000027221	0.191016752838428	0.679789596699548
2022	ENSMUSG00000034612	0.428711896509722	0.184342736682937
2023	ENSMUSG00000036599	0.712406356595893	0.0284812635989053
2024	ENSMUSG00000074916	-0.434732293810458	0.178966446345045
2025	ENSMUSG00000033350	0.885482547887285	0.0217446447058034
2026	ENSMUSG00000037347	0.00165622393820239	0.997278296904284
2027	ENSMUSG00000032640	0.621784474921536	0.0348129314830889
2028	ENSMUSG00000019214	-0.0129816001719523	0.96876301035978
2029	ENSMUSG00000046691	0.671203155804407	0.027759333082793
2030	ENSMUSG00000025199	-1.1247010221783	0.0410839261683717
2031	ENSMUSG00000090258	-1.49444370442334	0.000860541607606782
2032	ENSMUSG00000003662	-0.0367844770552663	0.91019197745194
2033	ENSMUSG00000031781	-0.455052175171349	0.147059095300698
2034	ENSMUSG00000030538	-0.310530728590911	0.362919828086062
2035	ENSMUSG00000005442	1.33208561234725	0.000546275928960699
2036	ENSMUSG00000041777	0.549908402607198	0.155226884423893
2037	ENSMUSG00000045193	-0.592083553440887	0.122791119067063
2038	ENSMUSG00000041438	-0.364745219365968	0.229343171033843
2039	ENSMUSG00000037710	-0.87706356640419	0.00955227498287475
2040	ENSMUSG00000028165	-1.69075861204996	5.97610250796263e-07
2041	ENSMUSG00000078695	0.110459623478775	0.774832384790193
2042	ENSMUSG00000029516	0.410153540823795	0.205819046112679
2043	ENSMUSG00000039910	0.644627707085651	0.043289183853561
2044	ENSMUSG00000039205	1.25191566654091	0.000240104314681019
2045	ENSMUSG00000037725	-1.4955130572975	9.56116130526744e-05
2046	ENSMUSG00000048327	-0.558790854447381	0.130820125887887
2047	ENSMUSG00000046841	-0.174921026178984	0.567788110533834
2048	ENSMUSG00000040549	-0.992631778415906	0.0920570887923746
2049	ENSMUSG00000074127	-0.516800606912659	0.215579961120049
2050	ENSMUSG00000028044	-0.979952029289857	0.00172397032419725
2051	ENSMUSG00000062248	-1.29596077150538	1.83378890575691e-05
2052	ENSMUSG00000064302	0.323771713879432	0.255777008212574
2053	ENSMUSG00000033392	-0.517444867731932	0.137773424036243
2054	ENSMUSG00000056025	-1.98597528795706	9.74964927776279e-05
2055	ENSMUSG00000027884	0.282878339927753	0.461291638824698
2056	ENSMUSG00000022843	-0.179738687537442	0.634170083119515
2057	ENSMUSG00000004319	0.764797552808861	0.0435860186803201
2058	ENSMUSG00000000605	-0.164594133149679	0.604157791786402
2059	ENSMUSG00000004317	-0.025302595652255	0.948123154060751
2060	ENSMUSG00000036636	0.561070274101843	0.0815953301846301
2061	ENSMUSG00000046798	-0.48117827153242	0.198978258976411
2062	ENSMUSG00000022744	-0.709418940638649	0.130201817327676
2063	ENSMUSG00000068663	0.559239395460035	0.0885921542782808
2064	ENSMUSG00000030157	-0.541002042025378	0.311481692537217
2065	ENSMUSG00000007041	-0.103764674679839	0.730001729930628
2066	ENSMUSG00000037242	0.334280433138461	0.311731071685713
2067	ENSMUSG00000006169	0.269831379151883	0.356305295122583
2068	ENSMUSG00000049550	0.518593503769654	0.0864647958360356
2069	ENSMUSG00000063146	0.679478385479973	0.0427953261812627
2070	ENSMUSG00000013921	1.3212787075334	3.08716801309843e-05
2071	ENSMUSG00000024059	-0.258371840331853	0.59396434939808
2072	ENSMUSG00000026034	-0.273464076275768	0.647918502671474
2073	ENSMUSG00000068917	0.53531805367248	0.0683538032625629
2074	ENSMUSG00000032316	0.224399783924858	0.45418337364343
2075	ENSMUSG00000020385	0.0632773513014483	0.886589680860365
2076	ENSMUSG00000030720	0.377267385096893	0.316573530910859
2077	ENSMUSG00000022125	-0.104803961575724	0.814459908011088
2078	ENSMUSG00000032245	-0.443243151887019	0.216392078200323
2079	ENSMUSG00000026317	1.15364482718185	0.000169520419862234
2080	ENSMUSG00000025439	-0.715888328081748	0.0481542268155126
2081	ENSMUSG00000029238	-0.609378656544746	0.111105324370993
2082	ENSMUSG00000002660	0.167814349230212	0.597533962982346
2083	ENSMUSG00000002981	-0.203391869440117	0.499910119956513
2084	ENSMUSG00000021610	-0.608358518395698	0.0492916055121704
2085	ENSMUSG00000015357	-0.778006871584002	0.0771028515906702
2086	ENSMUSG00000042489	-1.30090653857125	8.42495272994699e-05
2087	ENSMUSG00000039953	0.492715841757214	0.140796891807548
2088	ENSMUSG00000028478	0.960104568471373	0.00421159889085142
2089	ENSMUSG00000047547	1.24632700199764	0.000351635723734849
2090	ENSMUSG00000047126	0.00181594215773484	0.995788784451146
2091	ENSMUSG00000014232	0.10333510441358	0.780411056987699
2092	ENSMUSG00000025545	-0.556057707349055	0.188319414136925
2093	ENSMUSG00000016756	-0.543987650652321	0.14841150752951
2094	ENSMUSG00000030282	-0.116348903356337	0.761416611127111
2095	ENSMUSG00000039163	-1.4881903641641	0.00242709909747906
2096	ENSMUSG00000028719	-0.259653504396972	0.418770433599222
2097	ENSMUSG00000031875	0.520513829303695	0.0807685809521243
2098	ENSMUSG00000096188	0.139259705196454	0.642287746270645
2099	ENSMUSG00000032434	-0.101533211673015	0.779452211162828
2100	ENSMUSG00000032436	-0.909814640125053	0.00682508021043992
2101	ENSMUSG00000030057	-1.15976088580957	0.000215279371791733
2102	ENSMUSG00000024644	-0.436799443037913	0.167039270546723
2103	ENSMUSG00000026114	-0.318034185562284	0.544311743613821
2104	ENSMUSG00000015759	0.437888376698245	0.166560379419768
2105	ENSMUSG00000024873	1.2442782686462	0.00245277880140439
2106	ENSMUSG00000062169	-1.2203267745382	8.60910839996834e-05
2107	ENSMUSG00000015202	0.694920882797267	0.0339234109568889
2108	ENSMUSG00000004665	0.935203917242255	0.00728546464222687
2109	ENSMUSG00000053931	0.729868055788645	0.022693850658402
2110	ENSMUSG00000064105	0.629715278949175	0.0632464915697173
2111	ENSMUSG00000001138	0.350642531724447	0.317566587332674
2112	ENSMUSG00000037408	1.33881109169435	0.00011807505673979
2113	ENSMUSG00000060708	0.0842497248060642	0.816883394591429
2114	ENSMUSG00000036550	-0.943216924115567	0.0536379190910388
2115	ENSMUSG00000056167	-0.0726394956357485	0.814684059465239
2116	ENSMUSG00000020166	-1.19956122030115	0.0508002593823548
2117	ENSMUSG00000035632	0.223319233672437	0.478937857909425
2118	ENSMUSG00000038784	-0.249902014317336	0.664305746616739
2119	ENSMUSG00000020362	-1.51212163863963	4.35279546801197e-05
2120	ENSMUSG00000034724	-1.69834193423556	0.00378592685375739
2121	ENSMUSG00000031601	-0.435782634544971	0.305165450240602
2122	ENSMUSG00000020515	-0.212325973852507	0.532962699074186
2123	ENSMUSG00000025381	0.525841839310777	0.0834662032196393
2124	ENSMUSG00000023973	0.582528001955993	0.0631067563810074
2125	ENSMUSG00000036968	0.0193897171262062	0.958735354767742
2126	ENSMUSG00000038070	-0.0100245561932748	0.980655868467098
2127	ENSMUSG00000053024	1.30635191490895	0.0947314020431335
2128	ENSMUSG00000032782	0.332453589676075	0.325902210002442
2129	ENSMUSG00000001755	-0.200239879352094	0.54851354920295
2130	ENSMUSG00000034903	0.179705688411168	0.619715823222647
2131	ENSMUSG00000013465	-0.32786270476333	0.265040729699847
2132	ENSMUSG00000018661	-0.141914272039951	0.647763358526079
2133	ENSMUSG00000031979	-0.401562144760217	0.21536739166436
2134	ENSMUSG00000034893	0.0416136742507266	0.902087911176869
2135	ENSMUSG00000031753	-0.684261365197408	0.037829588606814
2136	ENSMUSG00000035933	-0.60064973429315	0.130097631878739
2137	ENSMUSG00000027742	-0.624043559089022	0.192799192962438
2138	ENSMUSG00000034951	-0.353218435820442	0.314495833190719
2139	ENSMUSG00000031916	-0.418749110807897	0.174313573037649
2140	ENSMUSG00000033983	0.273940730086812	0.494244886290973
2141	ENSMUSG00000039462	1.84343934671027	4.7131316458113e-05
2142	ENSMUSG00000027966	1.85715815987399	1.27371859476381e-07
2143	ENSMUSG00000032332	0.0935576318488002	0.768848496875463
2144	ENSMUSG00000040690	1.60831671159764	9.53542020321074e-06
2145	ENSMUSG00000001506	1.27957303398484	0.00057423758686072
2146	ENSMUSG00000029661	1.02995805297988	0.00165533417292649
2147	ENSMUSG00000045672	1.45541931121403	2.42457046289286e-05
2148	ENSMUSG00000068794	1.46214055184847	0.000961702315774193
2149	ENSMUSG00000026043	1.86481344146269	7.34114651502855e-08
2150	ENSMUSG00000031502	1.28324380828743	0.000177427608989395
2151	ENSMUSG00000031503	1.02760352632215	0.00188495890491498
2152	ENSMUSG00000021669	-0.392220976701693	0.27567427576227
2153	ENSMUSG00000031274	1.2332468023958	0.000706166527673039
2154	ENSMUSG00000031273	1.18166828994693	0.000512409420713799
2155	ENSMUSG00000026837	1.98154603225748	1.59693847855645e-08
2156	ENSMUSG00000026042	1.14190018554615	0.000944762372331731
2157	ENSMUSG00000004098	1.57986447926048	0.000127540226419789
2158	ENSMUSG00000001119	1.14339658504128	0.000703628611311831
2159	ENSMUSG00000020241	1.1944487342223	0.000361083022440216
2160	ENSMUSG00000025650	1.15059125077401	0.00659963028878215
2161	ENSMUSG00000068196	0.000730955620342852	0.998099622956483
2162	ENSMUSG00000036103	0.66836755605318	0.0261415928207271
2163	ENSMUSG00000051355	-0.24496875293915	0.43115760805642
2164	ENSMUSG00000042705	-0.666976810138277	0.0809910990541746
2165	ENSMUSG00000036513	-0.475879187519902	0.130706727749408
2166	ENSMUSG00000051154	0.195954896443787	0.621704549308792
2167	ENSMUSG00000032299	0.131449764021002	0.71537976635997
2168	ENSMUSG00000075486	0.13524635361165	0.74430223095201
2169	ENSMUSG00000056941	-0.392260195579747	0.205927318168394
2170	ENSMUSG00000029213	0.275019696327091	0.470085867555188
2171	ENSMUSG00000027163	0.438907238450893	0.224209938909635
2172	ENSMUSG00000000326	0.455437710536141	0.172106514585839
2173	ENSMUSG00000021773	0.848007078171249	0.0263515932636592
2174	ENSMUSG00000026553	-0.36609573275109	0.356481323298972
2175	ENSMUSG00000030754	-0.972840238756382	0.0038469522388278
2176	ENSMUSG00000032458	-0.703517123237261	0.0859821058698447
2177	ENSMUSG00000055681	0.180529512181508	0.626839847650291
2178	ENSMUSG00000030058	-0.579695358455357	0.0546668214346567
2179	ENSMUSG00000025607	-0.815305465326671	0.028023270055779
2180	ENSMUSG00000027206	-1.64694861274019	0.00573600475809402
2181	ENSMUSG00000019373	-1.41946836102949	0.00379634322340604
2182	ENSMUSG00000035297	-0.630302475155937	0.0540418445165107
2183	ENSMUSG00000025917	-0.288884917095195	0.382873451118432
2184	ENSMUSG00000019494	-0.271355249141992	0.368391383937158
2185	ENSMUSG00000030127	-0.121325167554721	0.701133151814669
2186	ENSMUSG00000026240	-0.388426739081205	0.21807439635411
2187	ENSMUSG00000034432	-0.359742830778436	0.224273385501955
2188	ENSMUSG00000060992	-0.332730229709771	0.265645095108869
2189	ENSMUSG00000018672	0.127658526022041	0.705533414781436
2190	ENSMUSG00000039914	-1.06480657426089	0.0197512767655321
2191	ENSMUSG00000025981	-0.173456169532979	0.679182574870724
2192	ENSMUSG00000029319	-0.108761378346269	0.721871328132165
2193	ENSMUSG00000028247	-0.254663255124375	0.492683337234457
2194	ENSMUSG00000026798	0.330290680731309	0.360754035422597
2195	ENSMUSG00000041733	0.0755984059654426	0.816086521621144
2196	ENSMUSG00000021235	-0.777195606062133	0.0233630735503444
2197	ENSMUSG00000030652	-0.181874165451273	0.589824245523084
2198	ENSMUSG00000031782	0.30316518757832	0.399601020877385
2199	ENSMUSG00000024835	0.477784706714728	0.161869005657905
2200	ENSMUSG00000004530	0.23305990967918	0.42790547368114
2201	ENSMUSG00000042148	-0.0588849323273984	0.867200136947558
2202	ENSMUSG00000020544	-1.36168149572479	0.000236020474701809
2203	ENSMUSG00000040018	0.0822746868355998	0.78807937459319
2204	ENSMUSG00000091803	-0.0236541241359254	0.956336916840817
2205	ENSMUSG00000046516	0.596697558950553	0.102470320225453
2206	ENSMUSG00000035505	0.157333716537005	0.641177084116464
2207	ENSMUSG00000045438	0.19483144849516	0.576915529573887
2208	ENSMUSG00000031818	0.266426980504515	0.460568948423326
2209	ENSMUSG00000031819	-0.38506503842328	0.230660009892414
2210	ENSMUSG00000000088	-2.37034384971222	7.69221780199531e-14
2211	ENSMUSG00000061518	0.65660042361853	0.0378604561867477
2212	ENSMUSG00000041697	0.701958262432753	0.0501346594891346
2213	ENSMUSG00000036751	-0.628528733637816	0.0378903252404472
2214	ENSMUSG00000014313	-0.420153281865097	0.381749130844402
2215	ENSMUSG00000032330	-2.02483113801949	0.00274807337241842
2216	ENSMUSG00000024248	0.132152568224763	0.667661279522618
2217	ENSMUSG00000031231	-1.25865827913399	0.0680785215071582
2218	ENSMUSG00000017778	0.108707488690141	0.717042366990573
2219	ENSMUSG00000035885	0.303615470801713	0.296493493856152
2220	ENSMUSG00000003617	-0.745194956325522	0.13548469126904
2221	ENSMUSG00000042501	-0.70786397081717	0.293424210373718
2222	ENSMUSG00000025813	-0.581671938855959	0.198530934849813
2223	ENSMUSG00000037852	0.0429632119302737	0.882217960223039
2224	ENSMUSG00000025586	0.412907022341764	0.266858143555009
2225	ENSMUSG00000039652	1.60543892172615	9.15946073719168e-05
2226	ENSMUSG00000020300	1.26686786991409	0.000889286934762223
2227	ENSMUSG00000112941	0.261653436987541	0.464909482668213
2228	ENSMUSG00000074643	-0.21757930935946	0.462177711320182
2229	ENSMUSG00000034361	0.325978128904391	0.296514012675864
2230	ENSMUSG00000028228	-0.549625060737911	0.352632624170301
2231	ENSMUSG00000052560	0.247553042612701	0.497998531764051
2232	ENSMUSG00000022742	1.29471875926721	2.47482022721757e-05
2233	ENSMUSG00000065979	0.236793029481269	0.43983822990046
2234	ENSMUSG00000034022	-0.172331711931062	0.58375900047357
2235	ENSMUSG00000041781	-0.521021543051253	0.103590959701158
2236	ENSMUSG00000054309	-0.8001114384493	0.0776303777047479
2237	ENSMUSG00000029034	-0.468941116996359	0.116462449052428
2238	ENSMUSG00000029625	0.209342557670249	0.51983245280621
2239	ENSMUSG00000055531	1.18049080310574	0.000497375445765046
2240	ENSMUSG00000034820	0.0840182705147931	0.771209152565053
2241	ENSMUSG00000024900	-0.398303547181806	0.175216519488481
2242	ENSMUSG00000028607	0.134389696290207	0.664699859823228
2243	ENSMUSG00000016481	-1.45017848530153	0.00795428968377221
2244	ENSMUSG00000096295	-0.206668127354048	0.89610545090521
2245	ENSMUSG00000032291	0.0133947841769558	0.966812923280824
2246	ENSMUSG00000045867	0.0246234534365992	0.954068811881132
2247	ENSMUSG00000038002	0.702757510684192	0.0277489886479325
2248	ENSMUSG00000026853	0.285812491779943	0.341286105048833
2249	ENSMUSG00000005362	-0.961473765733051	0.0386416977168286
2250	ENSMUSG00000025532	-0.55274488310327	0.0962931672364773
2251	ENSMUSG00000025958	0.1522241283368	0.658669384918326
2252	ENSMUSG00000028466	-0.369423783018925	0.282485343792737
2253	ENSMUSG00000027230	1.84220157903473	1.68113046584169e-07
2254	ENSMUSG00000038648	-0.212879465287364	0.501462748602646
2255	ENSMUSG00000022521	1.90102573738127	9.49986701561202e-06
2256	ENSMUSG00000051451	0.0585382933711524	0.852946484154943
2257	ENSMUSG00000040713	0.148387761241953	0.641617950056938
2258	ENSMUSG00000023272	0.994844247695399	0.000780948511737798
2259	ENSMUSG00000063889	-0.486750821334631	0.240633250497727
2260	ENSMUSG00000024074	-0.102915749203148	0.745862635325885
2261	ENSMUSG00000024146	-0.46614484400466	0.341047369744449
2262	ENSMUSG00000017776	-0.840262185772935	0.00794807275322774
2263	ENSMUSG00000006134	0.288921382481903	0.326300269153636
2264	ENSMUSG00000003119	-0.0541307818029618	0.868270593967739
2265	ENSMUSG00000033467	0.377544471135532	0.331132295280259
2266	ENSMUSG00000017561	-0.775427164982923	0.0171305226829552
2267	ENSMUSG00000027357	0.426927287424585	0.292116452856741
2268	ENSMUSG00000001767	-0.144796677989109	0.689221436296949
2269	ENSMUSG00000040860	0.771866462497922	0.0386167235518105
2270	ENSMUSG00000003623	-1.03282885000044	0.0203428244265932
2271	ENSMUSG00000032431	-0.696044139335433	0.0281135734289044
2272	ENSMUSG00000003575	0.164622686071969	0.675472225798984
2273	ENSMUSG00000027936	0.603687645536708	0.0902810772128164
2274	ENSMUSG00000030527	0.762191553051486	0.0268480593041495
2275	ENSMUSG00000041578	-0.370046129876304	0.443439627538484
2276	ENSMUSG00000020038	-0.352950372356334	0.302343346880381
2277	ENSMUSG00000068742	0.951184778962391	0.0105544398673129
2278	ENSMUSG00000032060	0.822712668939947	0.00877292187083902
2279	ENSMUSG00000022723	-0.590912097056501	0.235189928479368
2280	ENSMUSG00000021947	-0.717762942793568	0.0671337290133303
2281	ENSMUSG00000028199	-0.297270796311678	0.394320942839893
2282	ENSMUSG00000058240	-0.859750167229987	0.0601038290151226
2283	ENSMUSG00000005469	-0.631019984390362	0.0392406376633451
2284	ENSMUSG00000023044	0.648556465337738	0.0913826465519199
2285	ENSMUSG00000030189	1.20598115474577	0.000445779710697656
2286	ENSMUSG00000068823	-0.627631515004383	0.0403744115061593
2287	ENSMUSG00000002718	-1.82703905689932	3.23751194883016e-06
2288	ENSMUSG00000014599	0.461919308654724	0.127576150458685
2289	ENSMUSG00000071714	2.38116310453812	0.00157803731623378
2290	ENSMUSG00000028859	-1.40299840833811	0.0105177556863634
2291	ENSMUSG00000036356	0.276481974201309	0.412805823780438
2292	ENSMUSG00000042042	-1.09751772346218	0.0914894826701842
2293	ENSMUSG00000032312	1.07198506209268	0.00174494397357518
2294	ENSMUSG00000024576	0.035255370332384	0.915369152492584
2295	ENSMUSG00000025162	-0.0253531476110845	0.931143236954368
2296	ENSMUSG00000022433	0.105525334722228	0.746646829384602
2297	ENSMUSG00000032384	0.0221113802390646	0.949269427869016
2298	ENSMUSG00000003345	0.797020500834518	0.0164197652478559
2299	ENSMUSG00000073563	-0.875838323077045	0.0847475456264807
2300	ENSMUSG00000074698	-0.409678931174774	0.252622088434748
2301	ENSMUSG00000046707	-0.57380779092405	0.0643503769318498
2302	ENSMUSG00000024387	-0.300155109800639	0.348512781426047
2303	ENSMUSG00000032911	0.16828093452291	0.644038597619551
2304	ENSMUSG00000056763	0.0817461452032691	0.807647676841231
2305	ENSMUSG00000032515	0.336960053981444	0.50066736169728
2306	ENSMUSG00000044636	1.16136428345166	0.00135361980622097
2307	ENSMUSG00000026421	1.02595761238613	0.00059094201452232
2308	ENSMUSG00000020186	0.529909864333682	0.0827428125826074
2309	ENSMUSG00000027425	0.235544530426942	0.42122578295008
2310	ENSMUSG00000027447	0.680826177674543	0.0611088949301355
2311	ENSMUSG00000005054	-0.376309156025478	0.197436047246099
2312	ENSMUSG00000027498	-0.276713943925549	0.353352905500553
2313	ENSMUSG00000031256	0.226836882992663	0.466848027724568
2314	ENSMUSG00000053536	0.613606433293855	0.0593146536931844
2315	ENSMUSG00000027176	-0.847975267717088	0.0940169131465925
2316	ENSMUSG00000021000	0.413355627581856	0.206758623715863
2317	ENSMUSG00000037373	0.414023067155448	0.219376158590792
2318	ENSMUSG00000030970	0.470887976319222	0.177885053992034
2319	ENSMUSG00000028189	-0.434416212027487	0.249512847923472
2320	ENSMUSG00000005698	-0.0153294650774002	0.959714098788468
2321	ENSMUSG00000033323	-0.0563667027557627	0.85934226787811
2322	ENSMUSG00000026176	0.505749057086421	0.0973403715861977
2323	ENSMUSG00000078429	0.0455286946951523	0.881349784777189
2324	ENSMUSG00000047409	0.0918857719309669	0.769628971078743
2325	ENSMUSG00000033411	0.065973282540173	0.871171819278464
2326	ENSMUSG00000042340	-1.31718284777517	0.00244407067582974
2327	ENSMUSG00000019997	-1.37235144966738	7.54370873092847e-06
2328	ENSMUSG00000028179	-0.582817034103678	0.257536355062747
2329	ENSMUSG00000054196	0.230487067309334	0.517635210430991
2330	ENSMUSG00000044258	-0.981762254811553	0.1107792187788
2331	ENSMUSG00000074874	-0.960821025191625	0.0932288103960026
2332	ENSMUSG00000037815	0.369682979013531	0.21619563114547
2333	ENSMUSG00000038816	-0.853490958886312	0.0223728161030676
2334	ENSMUSG00000006932	-0.183545906672887	0.550263057250171
2335	ENSMUSG00000028988	-0.34793801866721	0.328238671792474
2336	ENSMUSG00000027649	0.382162561924458	0.223385285539861
2337	ENSMUSG00000101645	-0.0552071694187063	0.850006725507087
2338	ENSMUSG00000005949	0.728808279068921	0.0432960280302665
2339	ENSMUSG00000028633	-0.526058308910683	0.10630391266951
2340	ENSMUSG00000031360	-0.685439206846692	0.108355419326403
2341	ENSMUSG00000005609	0.0829660999276032	0.776921861795883
2342	ENSMUSG00000017760	0.551441285387569	0.0646985076796153
2343	ENSMUSG00000021939	0.0124150218556187	0.97372817490142
2344	ENSMUSG00000007891	0.722476883218647	0.0137322187779303
2345	ENSMUSG00000028111	-0.111388903921379	0.792469486750775
2346	ENSMUSG00000021477	-0.319827541130987	0.482911109010406
2347	ENSMUSG00000028015	0.0123359164177961	0.984367598177094
2348	ENSMUSG00000016256	0.211007048213325	0.542430304042332
2349	ENSMUSG00000031078	0.257646141582771	0.3916625736381
2350	ENSMUSG00000062127	0.760527676231585	0.0221109877421347
2351	ENSMUSG00000048644	-0.515591298118642	0.149651151271697
2352	ENSMUSG00000026726	-0.398664942688601	0.417361753607962
2353	ENSMUSG00000036748	0.951298437715817	0.00670575521429881
2354	ENSMUSG00000005506	-0.173549387553361	0.575055380546648
2355	ENSMUSG00000002107	0.226955788248376	0.430315905383997
2356	ENSMUSG00000029686	-1.39383863905003	0.0120986509295207
2357	ENSMUSG00000024231	-1.29063137522518	0.0115840637137785
2358	ENSMUSG00000004364	-0.729467096098251	0.16817707622194
2359	ENSMUSG00000031446	-0.262909078359431	0.359604664046682
2360	ENSMUSG00000031095	-0.561456867885077	0.1597420843157
2361	ENSMUSG00000032030	-0.244894732420726	0.435941420826314
2362	ENSMUSG00000038545	0.607532342342041	0.0757529409729001
2363	ENSMUSG00000024194	0.408821740434915	0.167361085105955
2364	ENSMUSG00000025193	-0.534699724710119	0.192996540146889
2365	ENSMUSG00000029705	0.622457567355352	0.0500229852989229
2366	ENSMUSG00000004096	-0.232872479894539	0.650686795572644
2367	ENSMUSG00000027014	-0.635173027452928	0.104595935741991
2368	ENSMUSG00000025200	-0.466119799039619	0.198955815239057
2369	ENSMUSG00000025898	-0.853224877398174	0.166792116009022
2370	ENSMUSG00000052336	0.0563575190195967	0.959061243580794
2371	ENSMUSG00000029380	0.325271829040081	0.412816203232642
2372	ENSMUSG00000061353	1.19907923839017	0.000431226712781197
2373	ENSMUSG00000029371	-2.3261735565146	1.01954649209109e-06
2374	ENSMUSG00000044337	-0.958483954399111	0.00506412165353111
2375	ENSMUSG00000067924	-0.300992831002948	0.432687533723042
2376	ENSMUSG00000024560	0.204177181690968	0.504618548831635
2377	ENSMUSG00000046668	0.761551790417401	0.0502010995790933
2378	ENSMUSG00000024646	-0.545599568232356	0.273842048588611
2379	ENSMUSG00000037190	-0.519693616574696	0.185193598246104
2380	ENSMUSG00000031924	0.155313828082932	0.58872784116823
2381	ENSMUSG00000044795	-0.296302751917556	0.3930010513083
2382	ENSMUSG00000057778	-0.16706841891036	0.685060203355234
2383	ENSMUSG00000026456	0.545974631608611	0.0780177740909202
2384	ENSMUSG00000018042	0.505261180879198	0.159225759695912
2385	ENSMUSG00000032872	-0.750043903611734	0.0369132882653044
2386	ENSMUSG00000006519	1.04080307965262	0.00861656770070003
2387	ENSMUSG00000034445	-0.100569393810312	0.764973956031256
2388	ENSMUSG00000022551	-0.818231110619288	0.00992688410814452
2389	ENSMUSG00000058927	-0.613899217916292	0.106140244512813
2390	ENSMUSG00000030447	-0.722210363540939	0.015487931775102
2391	ENSMUSG00000053929	-0.0432420861720374	0.888569683945859
2392	ENSMUSG00000036712	-0.382903754593014	0.311037069733887
2393	ENSMUSG00000024087	-0.301003922576549	0.443467370341363
2394	ENSMUSG00000049439	-0.66007377848684	0.0735000660916319
2395	ENSMUSG00000063415	0.499396669878936	0.159046462364592
2396	ENSMUSG00000025002	-0.878182231767836	0.167560084453471
2397	ENSMUSG00000061740	0.142508669858619	0.714864878177338
2398	ENSMUSG00000052914	-0.496765209210903	0.267741147594155
2399	ENSMUSG00000015224	-0.0906547299188298	0.892232230934292
2400	ENSMUSG00000027983	-0.430500937542813	0.269627744376274
2401	ENSMUSG00000023963	-0.892278502992684	0.100261014468667
2402	ENSMUSG00000048440	0.194273439464054	0.600515192865402
2403	ENSMUSG00000079057	0.177286600965174	0.661386578936871
2404	ENSMUSG00000001467	-0.00122116656805378	0.996996634914416
2405	ENSMUSG00000028195	-0.546747752553381	0.0689154908717549
2406	ENSMUSG00000017132	0.330198486165149	0.386115027321586
2407	ENSMUSG00000003269	0.532155461600897	0.14969814504214
2408	ENSMUSG00000018001	-0.468369095985182	0.103062690140036
2409	ENSMUSG00000026832	-0.173365432828328	0.659372710254526
2410	ENSMUSG00000033444	-0.0263706676279538	0.933737666157451
2411	ENSMUSG00000042331	-0.158441055407817	0.584198358210626
2412	ENSMUSG00000038102	-0.364590523506043	0.266618367200559
2413	ENSMUSG00000047044	-0.479591564139892	0.2681868403614
2414	ENSMUSG00000033382	-0.804165415183657	0.0531735922258016
