gene_id	log2FC	pvalue
ENSG00000222598	0.1	1
ENSG00000222609	0.1	1
ENSG00000222610	0.1	1
ENSG00000222612	0.1	1
ENSG00000222623	0.1	1
ENSG00000222624	0.1	1
ENSG00000222626	0.1	1
ENSG00000222627	0.1	1
ENSG00000222635	0.1	1
ENSG00000222640	0.1	1
ENSG00000222650	0.1	1
ENSG00000222652	0.1	1
ENSG00000222659	0.1	1
ENSG00000222663	0.1	1
ENSG00000222666	0.1	1
ENSG00000222667	0.1	1
ENSG00000222675	0.1	1
ENSG00000222679	0.1	1
ENSG00000222686	0.1	1
ENSG00000222691	0.1	1
ENSG00000222726	0.1	1
ENSG00000222736	0.1	1
ENSG00000222740	0.1	1
ENSG00000222743	0.1	1
ENSG00000222750	0.1	1
ENSG00000222760	0.1	1
ENSG00000222765	0.1	1
ENSG00000222791	0.1	1
ENSG00000222792	0.1	1
ENSG00000222795	0.1	1
ENSG00000222796	0.1	1
ENSG00000222800	0.1	1
ENSG00000222810	0.1	1
ENSG00000222835	0.1	1
ENSG00000222854	0.1	1
ENSG00000222872	0.1	1
ENSG00000222890	0.1	1
ENSG00000222895	0.1	1
ENSG00000222909	0.1	1
ENSG00000222915	0.1	1
ENSG00000222922	0.1	1
ENSG00000222923	0.1	1
ENSG00000222937	0.1	1
ENSG00000222940	0.1	1
ENSG00000222960	0.1	1
ENSG00000222966	0.1	1
ENSG00000222972	0.1	1
ENSG00000222973	0.1	1
ENSG00000222983	0.1	1
ENSG00000222985	0.1	1
ENSG00000222986	0.1	1
ENSG00000222990	0.1	1
ENSG00000223001	0.1	1
ENSG00000223015	0.1	1
ENSG00000223024	0.1	1
ENSG00000223027	0.1	1
ENSG00000223037	0.1	1
ENSG00000223044	0.1	1
ENSG00000223047	0.1	1
ENSG00000223062	0.1	1
ENSG00000223086	0.1	1
ENSG00000223088	0.1	1
ENSG00000223096	0.1	1
ENSG00000223125	0.1	1
ENSG00000223131	0.1	1
ENSG00000223156	0.1	1
ENSG00000223169	0.1	1
ENSG00000223175	0.1	1
ENSG00000223177	0.1	1
ENSG00000223179	0.1	1
ENSG00000223181	0.1	1
ENSG00000223189	0.1	1
ENSG00000223191	0.1	1
ENSG00000223197	0.1	1
ENSG00000223198	0.1	1
ENSG00000223208	0.1	1
ENSG00000223212	0.1	1
ENSG00000223215	0.1	1
ENSG00000223217	0.1	1
ENSG00000223224	0.1	1
ENSG00000223225	0.1	1
ENSG00000223238	0.1	1
ENSG00000223247	0.1	1
ENSG00000223256	0.1	1
ENSG00000223258	0.1	1
ENSG00000223262	0.1	1
ENSG00000223263	0.1	1
ENSG00000223265	0.1	1
ENSG00000223274	0.1	1
ENSG00000223280	0.1	1
ENSG00000223284	0.1	1
ENSG00000223287	0.1	1
ENSG00000223293	0.1	1
ENSG00000223294	0.1	1
ENSG00000223309	0.1	1
ENSG00000223313	0.1	1
ENSG00000223327	0.1	1
ENSG00000223335	0.1	1
ENSG00000223336	0.1	1
ENSG00000223350	0.1	1
ENSG00000223355	0.1	1
ENSG00000223367	0.1	1
ENSG00000223417	0.1	1
ENSG00000223443	0.1	1
ENSG00000223448	0.1	1
ENSG00000223465	0.1	1
ENSG00000223481	0.1	1
ENSG00000223493	0.1	1
ENSG00000223494	0.1	1
ENSG00000223496	0.1	1
ENSG00000223501	0.1	1
ENSG00000223531	0.1	1
ENSG00000223532	0.1	1
ENSG00000223533	0.1	1
ENSG00000223547	0.1	1
ENSG00000223569	0.1	1
ENSG00000223572	0.1	1
ENSG00000223573	0.1	1
ENSG00000223590	0.1	1
ENSG00000223591	0.1	1
ENSG00000223609	0.1	1
ENSG00000223611	0.1	1
ENSG00000223614	0.1	1
ENSG00000223618	0.1	1
ENSG00000223638	0.1	1
ENSG00000223639	0.1	1
ENSG00000223648	0.1	1
ENSG00000223654	0.1	1
ENSG00000223658	0.1	1
ENSG00000223666	0.1	1
ENSG00000223680	0.1	1
ENSG00000223687	0.1	1
ENSG00000223699	0.1	1
ENSG00000223731	0.1	1
ENSG00000223752	0.1	1
ENSG00000223757	0.1	1
ENSG00000223766	0.1	1
ENSG00000223767	0.1	1
ENSG00000223770	0.1	1
ENSG00000223775	0.1	1
ENSG00000223793	0.1	1
ENSG00000223802	0.1	1
ENSG00000223833	0.1	1
ENSG00000223852	0.1	1
ENSG00000223858	0.1	1
ENSG00000223865	0.1	1
ENSG00000223887	0.1	1
ENSG00000223898	0.1	1
ENSG00000223919	0.1	1
ENSG00000223932	0.1	1
ENSG00000223952	0.1	1
ENSG00000223953	0.1	1
ENSG00000223957	0.1	1
ENSG00000223980	0.1	1
ENSG00000223997	0.1	1
ENSG00000224032	0.1	1
ENSG00000224041	0.1	1
ENSG00000224051	0.1	1
ENSG00000224078	0.1	1
ENSG00000224103	0.1	1
ENSG00000224105	0.1	1
ENSG00000224109	0.1	1
ENSG00000224143	0.1	1
ENSG00000224145	0.1	1
ENSG00000224156	0.1	1
ENSG00000224168	0.1	1
ENSG00000224180	0.1	1
ENSG00000224200	0.1	1
ENSG00000224212	0.1	1
ENSG00000224234	0.1	1
ENSG00000224242	0.1	1
ENSG00000224264	0.1	1
ENSG00000224290	0.1	1
ENSG00000224305	0.1	1
ENSG00000224313	0.1	1
ENSG00000224319	0.1	1
ENSG00000224320	0.1	1
ENSG00000224373	0.1	1
ENSG00000224379	0.1	1
ENSG00000224389	0.1	1
ENSG00000224393	0.1	1
ENSG00000224395	0.1	1
ENSG00000224398	0.1	1
ENSG00000224399	0.1	1
ENSG00000224420	0.1	1
ENSG00000224455	0.1	1
ENSG00000224470	0.1	1
ENSG00000224472	0.1	1
ENSG00000224487	0.1	1
ENSG00000224496	0.1	1
ENSG00000224501	0.1	1
ENSG00000224531	0.1	1
ENSG00000224542	0.1	1
ENSG00000224544	0.1	1
ENSG00000224552	0.1	1
ENSG00000224578	0.1	1
ENSG00000224586	0.1	1
ENSG00000224587	0.1	1
ENSG00000224608	0.1	1
ENSG00000224650	0.1	1
ENSG00000224654	0.1	1
ENSG00000224708	0.1	1
ENSG00000224712	0.1	1
ENSG00000224740	0.1	1
ENSG00000224748	0.1	1
ENSG00000224770	0.1	1
ENSG00000224774	0.1	1
ENSG00000224782	0.1	1
ENSG00000224841	0.1	1
ENSG00000224843	0.1	1
ENSG00000224859	0.1	1
ENSG00000224877	0.1	1
ENSG00000224916	0.1	1
ENSG00000224940	0.1	1
ENSG00000224941	0.1	1
ENSG00000224952	0.1	1
ENSG00000224960	0.1	1
ENSG00000224979	0.1	1
ENSG00000224981	0.1	1
ENSG00000224982	0.1	1
ENSG00000224994	0.1	1
ENSG00000225060	0.1	1
ENSG00000225073	0.1	1
ENSG00000225091	0.1	1
ENSG00000225103	0.1	1
ENSG00000225130	0.1	1
ENSG00000225141	0.1	1
ENSG00000225164	0.1	1
ENSG00000225180	0.1	1
ENSG00000225190	0.1	1
ENSG00000225201	0.1	1
ENSG00000225211	0.1	1
ENSG00000225228	0.1	1
ENSG00000225247	0.1	1
ENSG00000225291	0.1	1
ENSG00000225312	0.1	1
ENSG00000225327	0.1	1
ENSG00000225351	0.1	1
ENSG00000225366	0.1	1
ENSG00000225412	0.1	1
ENSG00000225452	0.1	1
ENSG00000225454	0.1	1
ENSG00000225470	0.1	1
ENSG00000225523	0.1	1
ENSG00000225543	0.1	1
ENSG00000225550	0.1	1
ENSG00000225553	0.1	1
ENSG00000225589	0.1	1
ENSG00000225590	0.1	1
ENSG00000225614	0.1	1
ENSG00000225635	0.1	1
ENSG00000225663	0.1	1
ENSG00000225682	0.1	1
ENSG00000225691	0.1	1
ENSG00000225697	0.1	1
ENSG00000225698	0.1	1
ENSG00000225736	0.1	1
ENSG00000225737	0.1	1
ENSG00000225746	0.1	1
ENSG00000225748	0.1	1
ENSG00000225781	0.1	1
ENSG00000225783	0.1	1
ENSG00000225805	0.1	1
ENSG00000225824	0.1	1
ENSG00000225845	0.1	1
ENSG00000225859	0.1	1
ENSG00000225890	0.1	1
ENSG00000225899	0.1	1
ENSG00000225950	0.1	1
ENSG00000225967	0.1	1
ENSG00000225968	0.1	1
ENSG00000225973	0.1	1
ENSG00000225987	0.1	1
ENSG00000225989	0.1	1
ENSG00000225993	0.1	1
ENSG00000225998	0.1	1
ENSG00000226000	0.1	1
ENSG00000226033	0.1	1
ENSG00000226060	0.1	1
ENSG00000226103	0.1	1
ENSG00000226111	0.1	1
ENSG00000226124	0.1	1
ENSG00000226127	0.1	1
ENSG00000226165	0.1	1
ENSG00000226171	0.1	1
ENSG00000226173	0.1	1
ENSG00000226174	0.1	1
ENSG00000226182	0.1	1
ENSG00000226187	0.1	1
ENSG00000226201	0.1	1
ENSG00000226215	0.1	1
ENSG00000226225	0.1	1
ENSG00000226248	0.1	1
ENSG00000226257	0.1	1
ENSG00000226260	0.1	1
ENSG00000226264	0.1	1
ENSG00000226271	0.1	1
ENSG00000226275	0.1	1
ENSG00000226288	0.1	1
ENSG00000226347	0.1	1
ENSG00000226372	0.1	1
ENSG00000226384	0.1	1
ENSG00000226402	0.1	1
ENSG00000226404	0.1	1
ENSG00000226417	0.1	1
ENSG00000226430	0.1	1
ENSG00000226437	0.1	1
ENSG00000226463	0.1	1
ENSG00000226467	0.1	1
ENSG00000226479	0.1	1
ENSG00000226492	0.1	1
ENSG00000226531	0.1	1
ENSG00000226560	0.1	1
ENSG00000226572	0.1	1
ENSG00000226589	0.1	1
ENSG00000226603	0.1	1
ENSG00000226614	0.1	1
ENSG00000226618	0.1	1
ENSG00000226634	0.1	1
ENSG00000226650	0.1	1
ENSG00000226651	0.1	1
ENSG00000226660	0.1	1
ENSG00000226704	0.1	1
ENSG00000226742	0.1	1
ENSG00000226761	0.1	1
ENSG00000226784	0.1	1
ENSG00000226788	0.1	1
ENSG00000226826	0.1	1
ENSG00000226832	0.1	1
ENSG00000226841	0.1	1
ENSG00000226850	0.1	1
ENSG00000226858	0.1	1
ENSG00000226882	0.1	1
ENSG00000226887	0.1	1
ENSG00000226892	0.1	1
ENSG00000226898	0.1	1
ENSG00000226916	0.1	1
ENSG00000226923	0.1	1
ENSG00000226931	0.1	1
ENSG00000226936	0.1	1
ENSG00000226941	0.1	1
ENSG00000226950	0.1	1
ENSG00000226979	0.1	1
ENSG00000227044	0.1	1
ENSG00000227046	0.1	1
ENSG00000227057	0.1	1
ENSG00000227059	0.1	1
ENSG00000227074	0.1	1
ENSG00000227122	0.1	1
ENSG00000227124	0.1	1
ENSG00000227129	0.1	1
ENSG00000227137	0.1	1
ENSG00000227140	0.1	1
ENSG00000227147	0.1	1
ENSG00000227151	0.1	1
ENSG00000227171	0.1	1
ENSG00000227191	0.1	1
ENSG00000227193	0.1	1
ENSG00000227222	0.1	1
ENSG00000227231	0.1	1
ENSG00000227234	0.1	1
ENSG00000227246	0.1	1
ENSG00000227268	0.1	1
ENSG00000227277	0.1	1
ENSG00000227314	0.1	1
ENSG00000227315	0.1	1
ENSG00000227317	0.1	1
ENSG00000227322	0.1	1
ENSG00000227333	0.1	1
ENSG00000227345	0.1	1
ENSG00000227357	0.1	1
ENSG00000227402	0.1	1
ENSG00000227418	0.1	1
ENSG00000227420	0.1	1
ENSG00000227446	0.1	1
ENSG00000227458	0.1	1
ENSG00000227460	0.1	1
ENSG00000227471	0.1	1
ENSG00000227472	0.1	1
ENSG00000227488	0.1	1
ENSG00000227500	0.1	1
ENSG00000227506	0.1	1
ENSG00000227507	0.1	1
ENSG00000227518	0.1	1
ENSG00000227551	0.1	1
ENSG00000227565	0.1	1
ENSG00000227567	0.1	1
ENSG00000227587	0.1	1
ENSG00000227600	0.1	1
ENSG00000227639	0.1	1
ENSG00000227642	0.1	1
ENSG00000227686	0.1	1
ENSG00000227715	0.1	1
ENSG00000227720	0.1	1
ENSG00000227733	0.1	1
ENSG00000227739	0.1	1
ENSG00000227746	0.1	1
ENSG00000227761	0.1	1
ENSG00000227772	0.1	1
ENSG00000227780	0.1	1
ENSG00000227801	0.1	1
ENSG00000227804	0.1	1
ENSG00000227816	0.1	1
ENSG00000227826	0.1	1
ENSG00000227861	0.1	1
ENSG00000227868	0.1	1
ENSG00000227877	0.1	1
ENSG00000227893	0.1	1
ENSG00000227906	0.1	1
ENSG00000227993	0.1	1
ENSG00000228001	0.1	1
ENSG00000228049	0.1	1
ENSG00000228075	0.1	1
ENSG00000228080	0.1	1
ENSG00000228083	0.1	1
ENSG00000228090	0.1	1
ENSG00000228116	0.1	1
ENSG00000228128	0.1	1
ENSG00000228144	0.1	1
ENSG00000228163	0.1	1
ENSG00000228165	0.1	1
ENSG00000228177	0.1	1
ENSG00000228186	0.1	1
ENSG00000228198	0.1	1
ENSG00000228250	0.1	1
ENSG00000228253	0.1	1
ENSG00000228254	0.1	1
ENSG00000228263	0.1	1
ENSG00000228267	0.1	1
ENSG00000228278	0.1	1
ENSG00000228284	0.1	1
ENSG00000228299	0.1	1
ENSG00000228300	0.1	1
ENSG00000228321	0.1	1
ENSG00000228325	0.1	1
ENSG00000228333	0.1	1
ENSG00000228357	0.1	1
ENSG00000228377	0.1	1
ENSG00000228405	0.1	1
ENSG00000228425	0.1	1
ENSG00000228435	0.1	1
ENSG00000228454	0.1	1
ENSG00000228474	0.1	1
ENSG00000228486	0.1	1
ENSG00000228515	0.1	1
ENSG00000228520	0.1	1
ENSG00000228549	0.1	1
ENSG00000228567	0.1	1
ENSG00000228575	0.1	1
ENSG00000228581	0.1	1
ENSG00000228582	0.1	1
ENSG00000228594	0.1	1
ENSG00000228605	0.1	1
ENSG00000228607	0.1	1
ENSG00000228628	0.1	1
ENSG00000228630	0.1	1
ENSG00000228652	0.1	1
ENSG00000228662	0.1	1
ENSG00000228672	0.1	1
ENSG00000228691	0.1	1
ENSG00000228696	0.1	1
ENSG00000228712	0.1	1
ENSG00000228716	0.1	1
ENSG00000228727	0.1	1
ENSG00000228736	0.1	1
ENSG00000228760	0.1	1
ENSG00000228775	0.1	1
ENSG00000228813	0.1	1
ENSG00000228836	0.1	1
ENSG00000228849	0.1	1
ENSG00000228854	0.1	1
ENSG00000228856	0.1	1
ENSG00000228859	0.1	1
ENSG00000228867	0.1	1
ENSG00000228875	0.1	1
ENSG00000228881	0.1	1
ENSG00000228883	0.1	1
ENSG00000228892	0.1	1
ENSG00000228896	0.1	1
ENSG00000228907	0.1	1
ENSG00000228913	0.1	1
ENSG00000228927	0.1	1
ENSG00000228933	0.1	1
ENSG00000228964	0.1	1
ENSG00000228977	0.1	1
ENSG00000228978	0.1	1
ENSG00000228987	0.1	1
ENSG00000229006	0.1	1
ENSG00000229058	0.1	1
ENSG00000229061	0.1	1
ENSG00000229071	0.1	1
ENSG00000229074	0.1	1
ENSG00000229077	0.1	1
ENSG00000229094	0.1	1
ENSG00000229117	0.1	1
ENSG00000229125	0.1	1
ENSG00000229176	0.1	1
ENSG00000229183	0.1	1
ENSG00000229185	0.1	1
ENSG00000229202	0.1	1
ENSG00000229215	0.1	1
ENSG00000229252	0.1	1
ENSG00000229253	0.1	1
ENSG00000229284	0.1	1
ENSG00000229292	0.1	1
ENSG00000229295	0.1	1
ENSG00000229300	0.1	1
ENSG00000229314	0.1	1
ENSG00000229328	0.1	1
ENSG00000229341	0.1	1
ENSG00000229346	0.1	1
ENSG00000229353	0.1	1
ENSG00000229363	0.1	1
ENSG00000229381	0.1	1
ENSG00000229408	0.1	1
ENSG00000229412	0.1	1
ENSG00000229432	0.1	1
ENSG00000229453	0.1	1
ENSG00000229470	0.1	1
ENSG00000229474	0.1	1
ENSG00000229488	0.1	1
ENSG00000229493	0.1	1
ENSG00000229496	0.1	1
ENSG00000229524	0.1	1
ENSG00000229544	0.1	1
ENSG00000229549	0.1	1
ENSG00000229560	0.1	1
ENSG00000229571	0.1	1
ENSG00000229579	0.1	1
ENSG00000229597	0.1	1
ENSG00000229637	0.1	1
ENSG00000229665	0.1	1
ENSG00000229674	0.1	1
ENSG00000229676	0.1	1
ENSG00000229680	0.1	1
ENSG00000229684	0.1	1
ENSG00000229685	0.1	1
ENSG00000229686	0.1	1
ENSG00000229698	0.1	1
ENSG00000229719	0.1	1
ENSG00000229741	0.1	1
ENSG00000229769	0.1	1
ENSG00000229802	0.1	1
ENSG00000229807	0.1	1
ENSG00000229809	0.1	1
ENSG00000229833	0.1	1
ENSG00000229859	0.1	1
ENSG00000229861	0.1	1
ENSG00000229866	0.1	1
ENSG00000229894	0.1	1
ENSG00000229929	0.1	1
ENSG00000229937	0.1	1
ENSG00000229972	0.1	1
ENSG00000229998	0.1	1
ENSG00000230031	0.1	1
ENSG00000230034	0.1	1
ENSG00000230048	0.1	1
ENSG00000230060	0.1	1
ENSG00000230062	0.1	1
ENSG00000230072	0.1	1
ENSG00000230099	0.1	1
ENSG00000230108	0.1	1
ENSG00000230124	0.1	1
ENSG00000230128	0.1	1
ENSG00000230141	0.1	1
ENSG00000230143	0.1	1
ENSG00000230178	0.1	1
ENSG00000230186	0.1	1
ENSG00000230230	0.1	1
ENSG00000230254	0.1	1
ENSG00000230268	0.1	1
ENSG00000230279	0.1	1
ENSG00000230293	0.1	1
ENSG00000230301	0.1	1
ENSG00000230308	0.1	1
ENSG00000230314	0.1	1
ENSG00000230332	0.1	1
ENSG00000230336	0.1	1
ENSG00000230341	0.1	1
ENSG00000230358	0.1	1
ENSG00000230413	0.1	1
ENSG00000230430	0.1	1
ENSG00000230453	0.1	1
ENSG00000230456	0.1	1
ENSG00000230463	0.1	1
ENSG00000230467	0.1	1
ENSG00000230475	0.1	1
ENSG00000230505	0.1	1
ENSG00000230514	0.1	1
ENSG00000230522	0.1	1
ENSG00000230533	0.1	1
ENSG00000230537	0.1	1
ENSG00000230549	0.1	1
ENSG00000230601	0.1	1
ENSG00000230624	0.1	1
ENSG00000230667	0.1	1
ENSG00000230669	0.1	1
ENSG00000230675	0.1	1
ENSG00000230685	0.1	1
ENSG00000230700	0.1	1
ENSG00000230705	0.1	1
ENSG00000230708	0.1	1
ENSG00000230726	0.1	1
ENSG00000230763	0.1	1
ENSG00000230778	0.1	1
ENSG00000230780	0.1	1
ENSG00000230791	0.1	1
ENSG00000230797	0.1	1
ENSG00000230855	0.1	1
ENSG00000230873	0.1	1
ENSG00000230885	0.1	1
ENSG00000230900	0.1	1
ENSG00000230907	0.1	1
ENSG00000230930	0.1	1
ENSG00000230961	0.1	1
ENSG00000230985	0.1	1
ENSG00000230995	0.1	1
ENSG00000231002	0.1	1
ENSG00000231003	0.1	1
ENSG00000231021	0.1	1
ENSG00000231044	0.1	1
ENSG00000231048	0.1	1
ENSG00000231051	0.1	1
ENSG00000231068	0.1	1
ENSG00000231115	0.1	1
ENSG00000231116	0.1	1
ENSG00000231129	0.1	1
ENSG00000231135	0.1	1
ENSG00000231179	0.1	1
ENSG00000231192	0.1	1
ENSG00000231213	0.1	1
ENSG00000231225	0.1	1
ENSG00000231247	0.1	1
ENSG00000231256	0.1	1
ENSG00000231257	0.1	1
ENSG00000231268	0.1	1
ENSG00000231274	0.1	1
ENSG00000231286	0.1	1
ENSG00000231292	0.1	1
ENSG00000231297	0.1	1
ENSG00000231314	0.1	1
ENSG00000231319	0.1	1
ENSG00000231321	0.1	1
ENSG00000231325	0.1	1
ENSG00000231350	0.1	1
ENSG00000231370	0.1	1
ENSG00000231377	0.1	1
ENSG00000231389	0.1	1
ENSG00000231396	0.1	1
ENSG00000231408	0.1	1
ENSG00000231475	0.1	1
ENSG00000231479	0.1	1
ENSG00000231488	0.1	1
ENSG00000231500	0.1	1
ENSG00000231502	0.1	1
ENSG00000231526	0.1	1
ENSG00000231543	0.1	1
ENSG00000231555	0.1	1
ENSG00000231558	0.1	1
ENSG00000231587	0.1	1
ENSG00000231608	0.1	1
ENSG00000231617	0.1	1
ENSG00000231618	0.1	1
ENSG00000231624	0.1	1
ENSG00000231631	0.1	1
ENSG00000231637	0.1	1
ENSG00000231641	0.1	1
ENSG00000231676	0.1	1
ENSG00000231679	0.1	1
ENSG00000231721	0.1	1
ENSG00000231737	0.1	1
ENSG00000231738	0.1	1
ENSG00000231764	0.1	1
ENSG00000231823	0.1	1
ENSG00000231824	0.1	1
ENSG00000231825	0.1	1
ENSG00000231834	0.1	1
ENSG00000231852	0.1	1
ENSG00000231861	0.1	1
ENSG00000231924	0.1	1
ENSG00000231925	0.1	1
ENSG00000231939	0.1	1
ENSG00000231945	0.1	1
ENSG00000231968	0.1	1
ENSG00000231974	0.1	1
ENSG00000231975	0.1	1
ENSG00000231989	0.1	1
ENSG00000232005	0.1	1
ENSG00000232030	0.1	1
ENSG00000232040	0.1	1
ENSG00000232045	0.1	1
ENSG00000232062	0.1	1
ENSG00000232070	0.1	1
ENSG00000232099	0.1	1
ENSG00000232106	0.1	1
ENSG00000232113	0.1	1
ENSG00000232119	0.1	1
ENSG00000232125	0.1	1
ENSG00000232126	0.1	1
ENSG00000232127	0.1	1
ENSG00000232143	0.1	1
ENSG00000232169	0.1	1
ENSG00000232178	0.1	1
ENSG00000232180	0.1	1
ENSG00000232216	0.1	1
ENSG00000232237	0.1	1
ENSG00000232251	0.1	1
ENSG00000232258	0.1	1
ENSG00000232263	0.1	1
ENSG00000232264	0.1	1
ENSG00000232268	0.1	1
ENSG00000232280	0.1	1
ENSG00000232289	0.1	1
ENSG00000232299	0.1	1
ENSG00000232308	0.1	1
ENSG00000232312	0.1	1
ENSG00000232326	0.1	1
ENSG00000232339	0.1	1
ENSG00000232357	0.1	1
ENSG00000232367	0.1	1
ENSG00000232382	0.1	1
ENSG00000232388	0.1	1
ENSG00000232397	0.1	1
ENSG00000232399	0.1	1
ENSG00000232414	0.1	1
ENSG00000232421	0.1	1
ENSG00000232423	0.1	1
ENSG00000232434	0.1	1
ENSG00000232541	0.1	1
ENSG00000232569	0.1	1
ENSG00000232575	0.1	1
ENSG00000232616	0.1	1
ENSG00000232629	0.1	1
ENSG00000232632	0.1	1
ENSG00000232641	0.1	1
ENSG00000232653	0.1	1
ENSG00000232804	0.1	1
ENSG00000232810	0.1	1
ENSG00000232839	0.1	1
ENSG00000232869	0.1	1
ENSG00000232945	0.1	1
ENSG00000232948	0.1	1
ENSG00000232956	0.1	1
ENSG00000232957	0.1	1
ENSG00000232960	0.1	1
ENSG00000232962	0.1	1
ENSG00000232973	0.1	1
ENSG00000232984	0.1	1
ENSG00000233024	0.1	1
ENSG00000233046	0.1	1
ENSG00000233049	0.1	1
ENSG00000233050	0.1	1
ENSG00000233051	0.1	1
ENSG00000233054	0.1	1
ENSG00000233056	0.1	1
ENSG00000233076	0.1	1
ENSG00000233087	0.1	1
ENSG00000233095	0.1	1
ENSG00000233136	0.1	1
ENSG00000233141	0.1	1
ENSG00000233149	0.1	1
ENSG00000233151	0.1	1
ENSG00000233180	0.1	1
ENSG00000233192	0.1	1
ENSG00000233198	0.1	1
ENSG00000233209	0.1	1
ENSG00000233210	0.1	1
ENSG00000233232	0.1	1
ENSG00000233276	0.1	1
ENSG00000233306	0.1	1
ENSG00000233312	0.1	1
ENSG00000233314	0.1	1
ENSG00000233323	0.1	1
ENSG00000233345	0.1	1
ENSG00000233348	0.1	1
ENSG00000233381	0.1	1
ENSG00000233412	0.1	1
ENSG00000233418	0.1	1
ENSG00000233421	0.1	1
ENSG00000233436	0.1	1
ENSG00000233450	0.1	1
ENSG00000233481	0.1	1
ENSG00000233490	0.1	1
ENSG00000233554	0.1	1
ENSG00000233561	0.1	1
ENSG00000233564	0.1	1
ENSG00000233573	0.1	1
ENSG00000233599	0.1	1
ENSG00000233618	0.1	1
ENSG00000233636	0.1	1
ENSG00000233670	0.1	1
ENSG00000233672	0.1	1
ENSG00000233687	0.1	1
ENSG00000233732	0.1	1
ENSG00000233757	0.1	1
ENSG00000233795	0.1	1
ENSG00000233801	0.1	1
ENSG00000233802	0.1	1
ENSG00000233803	0.1	1
ENSG00000233813	0.1	1
ENSG00000233816	0.1	1
ENSG00000233831	0.1	1
ENSG00000233841	0.1	1
ENSG00000233890	0.1	1
ENSG00000233904	0.1	1
ENSG00000233911	0.1	1
ENSG00000233917	0.1	1
ENSG00000233927	0.1	1
ENSG00000233931	0.1	1
ENSG00000233932	0.1	1
ENSG00000233948	0.1	1
ENSG00000233952	0.1	1
ENSG00000233954	0.1	1
ENSG00000233999	0.1	1
ENSG00000234000	0.1	1
ENSG00000234012	0.1	1
ENSG00000234032	0.1	1
ENSG00000234046	0.1	1
ENSG00000234058	0.1	1
ENSG00000234068	0.1	1
ENSG00000234078	0.1	1
ENSG00000234096	0.1	1
ENSG00000234100	0.1	1
ENSG00000234101	0.1	1
ENSG00000234114	0.1	1
ENSG00000234137	0.1	1
ENSG00000234154	0.1	1
ENSG00000234195	0.1	1
ENSG00000234196	0.1	1
ENSG00000234218	0.1	1
ENSG00000234224	0.1	1
ENSG00000234243	0.1	1
ENSG00000234258	0.1	1
ENSG00000234278	0.1	1
ENSG00000234280	0.1	1
ENSG00000234284	0.1	1
ENSG00000234289	0.1	1
ENSG00000234343	0.1	1
ENSG00000234347	0.1	1
ENSG00000234352	0.1	1
ENSG00000234370	0.1	1
ENSG00000234409	0.1	1
ENSG00000234414	0.1	1
ENSG00000234433	0.1	1
ENSG00000234438	0.1	1
ENSG00000234443	0.1	1
ENSG00000234444	0.1	1
ENSG00000234465	0.1	1
ENSG00000234469	0.1	1
ENSG00000234475	0.1	1
ENSG00000234487	0.1	1
ENSG00000234495	0.1	1
ENSG00000234507	0.1	1
ENSG00000234508	0.1	1
ENSG00000234514	0.1	1
ENSG00000234530	0.1	1
ENSG00000234539	0.1	1
ENSG00000234545	0.1	1
ENSG00000234549	0.1	1
ENSG00000234560	0.1	1
ENSG00000234602	0.1	1
ENSG00000234605	0.1	1
ENSG00000234616	0.1	1
ENSG00000234623	0.1	1
ENSG00000234651	0.1	1
ENSG00000234668	0.1	1
ENSG00000234669	0.1	1
ENSG00000234674	0.1	1
ENSG00000234704	0.1	1
ENSG00000234719	0.1	1
ENSG00000234728	0.1	1
ENSG00000234729	0.1	1
ENSG00000234745	0.1	1
ENSG00000234746	0.1	1
ENSG00000234776	0.1	1
ENSG00000234794	0.1	1
ENSG00000234798	0.1	1
ENSG00000234809	0.1	1
ENSG00000234828	0.1	1
ENSG00000234829	0.1	1
ENSG00000234836	0.1	1
ENSG00000234846	0.1	1
ENSG00000234852	0.1	1
ENSG00000234857	0.1	1
ENSG00000234876	0.1	1
ENSG00000234883	0.1	1
ENSG00000234906	0.1	1
ENSG00000234912	0.1	1
ENSG00000234920	0.1	1
ENSG00000234947	0.1	1
ENSG00000234951	0.1	1
ENSG00000234954	0.1	1
ENSG00000234965	0.1	1
ENSG00000235007	0.1	1
ENSG00000235017	0.1	1
ENSG00000235022	0.1	1
ENSG00000235025	0.1	1
ENSG00000235030	0.1	1
ENSG00000235067	0.1	1
ENSG00000235068	0.1	1
ENSG00000235098	0.1	1
ENSG00000235107	0.1	1
ENSG00000235109	0.1	1
ENSG00000235118	0.1	1
ENSG00000235125	0.1	1
ENSG00000235132	0.1	1
ENSG00000235134	0.1	1
ENSG00000235155	0.1	1
ENSG00000235169	0.1	1
ENSG00000235173	0.1	1
ENSG00000235176	0.1	1
ENSG00000235178	0.1	1
ENSG00000235194	0.1	1
ENSG00000235220	0.1	1
ENSG00000235222	0.1	1
ENSG00000235233	0.1	1
ENSG00000235259	0.1	1
ENSG00000235268	0.1	1
ENSG00000235272	0.1	1
ENSG00000235284	0.1	1
ENSG00000235291	0.1	1
ENSG00000235302	0.1	1
ENSG00000235307	0.1	1
ENSG00000235336	0.1	1
ENSG00000235346	0.1	1
ENSG00000235360	0.1	1
ENSG00000235376	0.1	1
ENSG00000235387	0.1	1
ENSG00000235396	0.1	1
ENSG00000235408	0.1	1
ENSG00000235439	0.1	1
ENSG00000235441	0.1	1
